1 101 51
2.52758E-012	2.20226E-011	5.31974E-011	1.10865E-010	2.13869E-010	3.77549E-010	6.19627E-010	0.000000001	1.39787E-009	1.90491E-009	2.36169E-009	2.63298E-009	3.69176E-009	9.35387E-009	2.36795E-008	5.23419E-008	1.03185E-007	1.84643E-007	3.03511E-007	4.64301E-007	6.73074E-007	9.44211E-007	1.29991E-006	1.75448E-006	2.29415E-006	2.86943E-006	3.40241E-006	3.80279E-006	3.98856E-006	3.90989E-006	3.57033E-006	3.03284E-006	2.40039E-006	1.77849E-006	1.24256E-006	8.25724E-007	5.2663E-007	3.25417E-007	1.96896E-007	0.000000118	7.06702E-008	4.26994E-008	2.61694E-008	1.63142E-008	1.03344E-008	6.61008E-009	4.20679E-009	2.58485E-009	1.43533E-009	6.02299E-010	1.08696E-010
1.31513E-011	4.6534E-011	9.85737E-011	1.9851E-010	3.68962E-010	6.32913E-010	0.000000001	1.55358E-009	2.24505E-009	0.000000003	3.71495E-009	0.000000004	5.4864E-009	1.44495E-008	3.71941E-008	8.26033E-008	0.000000163	2.91818E-007	0.000000481	7.41907E-007	0.000001093	1.56559E-006	2.19184E-006	2.97325E-006	3.85644E-006	4.73253E-006	5.45692E-006	5.88263E-006	5.9029E-006	5.4939E-006	4.73546E-006	3.78667E-006	2.82348E-006	1.97859E-006	1.31529E-006	8.37293E-007	5.15427E-007	3.10258E-007	1.84793E-007	1.10096E-007	6.62004E-008	4.0435E-008	2.51743E-008	0.000000016	1.02767E-008	6.63093E-009	4.1983E-009	2.49614E-009	1.25425E-009	3.84715E-010	3.84715E-010
4.31069E-012	3.8094E-011	8.67264E-011	1.7622E-010	3.44007E-010	6.19627E-010	0.000000001	1.6457E-009	2.48346E-009	3.56184E-009	4.78239E-009	5.81108E-009	6.16316E-009	8.2088E-009	2.22782E-008	5.80679E-008	1.29463E-007	2.55943E-007	4.59495E-007	7.62782E-007	1.19407E-006	1.79773E-006	0.000002631	3.72623E-006	5.04041E-006	0.000006434	7.68787E-006	8.55078E-006	8.81147E-006	8.38063E-006	7.34477E-006	5.94262E-006	4.46372E-006	3.13945E-006	2.08852E-006	1.3273E-006	0.000000814	4.8736E-007	2.88517E-007	1.70862E-007	1.02197E-007	6.21772E-008	3.86356E-008	2.45295E-008	1.58522E-008	1.03344E-008	6.68451E-009	4.15947E-009	2.32996E-009	0.000000001	1.76681E-010
2.32128E-011	7.74293E-011	1.52993E-010	3.05813E-010	5.80304E-010	0.000000001	1.67599E-009	2.62139E-009	3.92139E-009	5.59091E-009	7.47391E-009	0.000000009	9.44079E-009	1.23254E-008	3.42535E-008	9.01832E-008	2.01867E-007	4.00538E-007	0.000000724	1.21822E-006	1.94912E-006	3.00932E-006	0.000004485	6.37445E-006	8.52047E-006	1.06096E-005	1.22322E-005	1.29949E-005	1.26698E-005	1.13171E-005	9.28119E-006	7.03142E-006	4.96731E-006	3.30856E-006	2.09982E-006	0.000001283	0.000000764	4.49395E-007	2.64447E-007	1.57274E-007	9.52684E-008	5.90519E-008	3.74919E-008	2.43073E-008	0.000000016	1.04953E-008	6.74037E-009	0.000000004	0.000000002	6.26598E-010	6.26598E-010
7.82491E-012	6.58328E-011	1.36758E-010	2.62046E-010	5.17587E-010	0.000000001	1.6457E-009	2.66624E-009	4.12521E-009	6.12566E-009	8.69181E-009	1.15817E-008	1.39482E-008	1.44135E-008	1.84989E-008	5.24861E-008	1.39457E-007	3.13776E-007	6.26936E-007	1.14775E-006	1.97332E-006	3.24659E-006	5.13655E-006	7.73774E-006	1.09249E-005	1.42834E-005	1.71735E-005	1.88989E-005	1.89608E-005	1.73126E-005	1.44222E-005	1.10367E-005	7.83906E-006	5.23115E-006	0.000003317	2.0195E-006	1.1958E-006	6.98809E-007	4.0848E-007	2.41467E-007	1.45571E-007	0.00000009	5.70903E-008	3.71009E-008	2.45295E-008	1.63142E-008	1.07189E-008	6.74072E-009	3.79589E-009	1.60019E-009	2.85995E-010
4.15303E-011	1.29091E-010	2.2738E-010	4.39889E-010	8.57959E-010	1.55358E-009	2.62139E-009	4.19077E-009	6.42283E-009	9.47648E-009	1.33921E-008	1.77995E-008	2.13738E-008	2.18619E-008	2.76255E-008	8.01082E-008	0.000000215	4.87556E-007	9.86385E-007	1.84428E-006	3.26647E-006	5.53855E-006	0.000008924	1.34404E-005	0.000018632	0.000023553	2.70191E-005	2.80296E-005	0.000026257	0.000022278	1.72535E-005	1.23365E-005	8.25483E-006	5.23259E-006	3.17553E-006	1.86979E-006	1.08529E-006	0.00000063	3.70054E-007	0.000000222	1.36727E-007	8.6675E-008	5.64236E-008	3.74919E-008	2.51743E-008	1.68254E-008	1.0929E-008	6.5975E-009	3.33157E-009	0.000000001	0.000000001
1.48378E-011	1.1565E-010	2.16919E-010	3.68379E-010	7.26588E-010	1.39787E-009	2.48346E-009	4.12521E-009	6.51736E-009	9.90364E-009	1.4528E-008	2.04575E-008	2.71278E-008	3.24749E-008	3.28257E-008	4.0824E-008	1.21791E-007	3.31189E-007	7.60838E-007	1.57172E-006	3.03075E-006	5.55884E-006	9.6731E-006	1.56934E-005	2.33185E-005	3.13243E-005	3.77817E-005	0.00004079	3.93878E-005	3.41538E-005	2.68345E-005	0.000019347	1.29957E-005	8.24231E-006	4.98829E-006	2.92091E-006	1.68375E-006	9.70467E-007	5.66247E-007	3.37782E-007	2.0734E-007	1.31267E-007	8.556E-008	5.70903E-008	3.86356E-008	2.61694E-008	1.74037E-008	0.000000011	6.19574E-009	2.59664E-009	4.5876E-010
7.54892E-011	2.22641E-010	3.39009E-010	5.90347E-010	1.18363E-009	2.24505E-009	3.92139E-009	6.42283E-009	0.00000001	1.51327E-008	2.2079E-008	0.000000031	0.000000041	4.88618E-008	4.85794E-008	5.93319E-008	1.84786E-007	5.12301E-007	1.20208E-006	2.56343E-006	5.13862E-006	9.74328E-006	1.72033E-005	2.76812E-005	3.99744E-005	5.12711E-005	5.81203E-005	5.82244E-005	5.18315E-005	4.14474E-005	3.01981E-005	2.03935E-005	1.29571E-005	0.000007826	4.55814E-006	2.6094E-006	1.49313E-006	8.65234E-007	5.13205E-007	3.1382E-007	1.98376E-007	1.29426E-007	8.6675E-008	5.90519E-008	4.0435E-008	2.73766E-008	1.7888E-008	1.07902E-008	5.41271E-009	1.63112E-009	1.63112E-009
2.8522E-011	2.08298E-010	3.66237E-010	5.12681E-010	9.41029E-010	1.90491E-009	3.56184E-009	6.12566E-009	9.90364E-009	1.53202E-008	2.29203E-008	3.32653E-008	4.65192E-008	6.13474E-008	7.26764E-008	7.04519E-008	8.43921E-008	2.81721E-007	8.03879E-007	1.94814E-006	4.33239E-006	9.03353E-006	1.75106E-005	3.08405E-005	4.83669E-005	6.67672E-005	8.04147E-005	8.43296E-005	7.75526E-005	6.33948E-005	4.68175E-005	3.18527E-005	2.03079E-005	0.000012255	7.10276E-006	4.0386E-006	2.29425E-006	1.32016E-006	7.78435E-007	4.7411E-007	2.99199E-007	1.95362E-007	1.31267E-007	0.00000009	6.21772E-008	4.26994E-008	2.85733E-008	1.8052E-008	1.00858E-008	4.17293E-009	7.24745E-010
1.38418E-010	4.0377E-010	5.58061E-010	7.67063E-010	1.49399E-009	0.000000003	5.59091E-009	9.47648E-009	1.51327E-008	2.3177E-008	3.44131E-008	4.96763E-008	6.91965E-008	9.08696E-008	1.06607E-007	9.93536E-008	1.18285E-007	4.39535E-007	1.30351E-006	3.29432E-006	7.65609E-006	1.64167E-005	3.19093E-005	5.49302E-005	8.23844E-005	0.000106743	0.000118612	0.000113695	9.55992E-005	7.18681E-005	4.94024E-005	3.16821E-005	1.91343E-005	1.10436E-005	0.000006239	3.51939E-006	2.01088E-006	1.1786E-006	7.14903E-007	4.50378E-007	2.94297E-007	1.98376E-007	1.36727E-007	9.52684E-008	6.62004E-008	4.51148E-008	2.94402E-008	1.76128E-008	8.71162E-009	2.57673E-009	2.57673E-009
5.4095E-011	3.81938E-010	6.78443E-010	8.19476E-010	1.14922E-009	2.36169E-009	4.78239E-009	8.69181E-009	1.4528E-008	2.29203E-008	3.47562E-008	5.12065E-008	7.34913E-008	1.01889E-007	0.000000133	1.53741E-007	1.35127E-007	1.7315E-007	7.27281E-007	2.24008E-006	5.89375E-006	1.41303E-005	3.04593E-005	5.79643E-005	9.54065E-005	0.000134067	0.000159896	0.000161729	0.000141162	0.000108708	7.58112E-005	4.90738E-005	2.97366E-005	1.71118E-005	9.61174E-006	5.38654E-006	3.05647E-006	1.78065E-006	1.07568E-006	6.76528E-007	4.42442E-007	2.99199E-007	2.0734E-007	1.45571E-007	1.02197E-007	7.06702E-008	4.72209E-008	2.95667E-008	1.62693E-008	6.59677E-009	1.12011E-009
2.52356E-010	7.58515E-010	1.0721E-009	1.18678E-009	1.73313E-009	3.71495E-009	7.47391E-009	1.33921E-008	2.2079E-008	3.44131E-008	5.16518E-008	7.54742E-008	1.07621E-007	1.48331E-007	0.000000192	2.17253E-007	1.7839E-007	3.07366E-007	1.32888E-006	4.15384E-006	1.11467E-005	0.000026839	5.65148E-005	0.000102663	0.000157848	0.000203328	0.00021994	0.00020188	0.000160798	0.000114467	7.51706E-005	4.58756E-005	2.63708E-005	1.47455E-005	8.21748E-006	4.63253E-006	0.000002683	1.61441E-006	1.01382E-006	6.63725E-007	4.50378E-007	3.1382E-007	0.000000222	1.57274E-007	1.10096E-007	7.49086E-008	4.84136E-008	2.84939E-008	1.3792E-008	0.000000004	0.000000004
9.93222E-011	6.99653E-010	1.32937E-009	1.65554E-009	1.71864E-009	2.63298E-009	5.81108E-009	1.15817E-008	2.04575E-008	3.32653E-008	5.12065E-008	0.000000076	1.101E-007	1.55823E-007	2.13162E-007	2.72695E-007	3.00764E-007	2.52501E-007	6.91925E-007	2.69478E-006	8.24661E-006	2.18369E-005	5.11115E-005	0.000102034	0.000172455	0.000241501	0.000280361	0.000274891	0.000229709	0.00016856	0.000113168	6.99593E-005	4.02938E-005	0.000022475	1.24762E-005	6.99343E-006	4.02841E-006	2.41524E-006	0.000001515	9.93234E-007	6.76528E-007	4.7411E-007	3.37782E-007	2.41467E-007	1.70862E-007	0.000000118	0.000000078	0.000000048	2.58119E-008	1.01856E-008	1.68253E-009
4.49904E-010	1.42773E-009	2.21639E-009	2.5445E-009	2.50676E-009	0.000000004	0.000000009	1.77995E-008	0.000000031	4.96763E-008	7.54742E-008	1.10758E-007	1.58781E-007	2.22751E-007	3.01894E-007	3.80944E-007	4.15206E-007	0.000000488	1.70054E-006	5.82478E-006	1.69495E-005	4.27944E-005	9.43038E-005	0.000173416	0.000265582	0.000330744	0.000347486	0.000310641	0.000238473	0.000165797	0.00010475	6.07417E-005	3.39139E-005	1.88058E-005	1.04975E-005	6.01941E-006	3.59844E-006	2.25592E-006	0.000001482	1.01382E-006	7.14903E-007	5.13205E-007	3.70054E-007	2.64447E-007	1.84793E-007	1.2437E-007	7.89077E-008	4.53261E-008	2.13198E-008	0.000000006	0.000000006
1.74279E-010	1.25352E-009	2.59744E-009	3.62074E-009	3.91875E-009	3.69176E-009	6.16316E-009	1.39482E-008	2.71278E-008	4.65192E-008	7.34913E-008	1.101E-007	1.59498E-007	2.26063E-007	3.13942E-007	4.21146E-007	0.000000527	0.000000618	0.000001211	4.14413E-006	1.27362E-005	3.44135E-005	8.04088E-005	0.000162152	0.000266392	0.000359911	0.000398607	0.000384358	0.000316562	0.000232384	0.00015227	8.96101E-005	5.03769E-005	2.80362E-005	1.56258E-005	0.000008934	5.33174E-006	0.000003344	2.20311E-006	0.000001515	1.07568E-006	7.78435E-007	5.66247E-007	4.0848E-007	2.88517E-007	1.96896E-007	1.27696E-007	7.65855E-008	0.00000004	1.52547E-008	2.44155E-009
7.72563E-010	2.61328E-009	4.49628E-009	5.85574E-009	6.05117E-009	5.4864E-009	9.44079E-009	2.13738E-008	0.000000041	6.91965E-008	1.07621E-007	1.58781E-007	2.26743E-007	3.17331E-007	4.36075E-007	5.81274E-007	7.46637E-007	1.13465E-006	3.06543E-006	9.67956E-006	2.67604E-005	6.55196E-005	0.000138166	0.000244557	0.000347966	0.000423888	0.000416316	0.00037812	0.000303014	0.000210448	0.000127578	7.29905E-005	4.10839E-005	2.29664E-005	1.31316E-005	0.00000784	4.92715E-006	3.25982E-006	2.25592E-006	1.61441E-006	1.1786E-006	8.65234E-007	0.00000063	4.49395E-007	3.10258E-007	2.04539E-007	1.26316E-007	7.03204E-008	3.19496E-008	8.61061E-009	8.61061E-009
2.89569E-010	2.158E-009	4.87268E-009	7.57789E-009	9.39848E-009	9.35387E-009	8.2088E-009	1.44135E-008	3.24749E-008	6.13474E-008	1.01889E-007	1.55823E-007	2.26063E-007	3.17799E-007	4.391E-007	5.99302E-007	8.10321E-007	1.17961E-006	2.52213E-006	7.32754E-006	0.000020924	5.08792E-005	0.000106795	0.000203239	0.000302689	0.000388814	0.000449947	0.000383399	0.000354678	0.000266563	0.000170975	0.00010153	5.85613E-005	3.30915E-005	1.90244E-005	1.14039E-005	7.20026E-006	4.79346E-006	0.000003344	2.41524E-006	1.78065E-006	1.32016E-006	9.70467E-007	6.98809E-007	4.8736E-007	3.25417E-007	2.05133E-007	1.19068E-007	0.00000006	0.000000022	3.40453E-009
1.26224E-009	4.56045E-009	8.60794E-009	1.25372E-008	0.000000015	1.44495E-008	1.23254E-008	2.18619E-008	4.88618E-008	9.08696E-008	1.48331E-007	2.22751E-007	3.17331E-007	4.39085E-007	6.01289E-007	8.28448E-007	1.20507E-006	2.22422E-006	0.000005819	1.57325E-005	0.00003807	0.0000775	0.000137761	0.000202764	0.000253436	0.000306181	0.000323085	0.000345587	0.000325461	0.000208723	0.000132574	7.95866E-005	4.61514E-005	2.69514E-005	0.000016325	1.04004E-005	6.9891E-006	4.92715E-006	3.59844E-006	0.000002683	2.01088E-006	1.49313E-006	1.08529E-006	0.000000764	5.15427E-007	3.29775E-007	1.9681E-007	1.05581E-007	4.611E-008	1.1934E-008	1.1934E-008
4.52496E-010	3.52385E-009	8.61843E-009	1.47091E-008	2.04326E-008	2.36795E-008	2.22782E-008	1.84989E-008	3.28257E-008	7.26764E-008	0.000000133	2.13162E-007	3.13942E-007	4.391E-007	6.00401E-007	8.27337E-007	1.20094E-006	2.03834E-006	4.59791E-006	1.20301E-005	2.59146E-005	0.000051357	8.37913E-005	0.000120941	0.000159893	0.000191574	0.000216466	0.000226915	0.000233608	0.000210432	0.000156186	9.97692E-005	6.07654E-005	3.68065E-005	2.27998E-005	1.47684E-005	1.00694E-005	7.20026E-006	5.33174E-006	4.02841E-006	3.05647E-006	2.29425E-006	1.68375E-006	1.1958E-006	0.000000814	5.2663E-007	3.20306E-007	1.78924E-007	8.6516E-008	3.04539E-008	4.54251E-009
1.94425E-009	7.49756E-009	1.53617E-008	2.4534E-008	3.28782E-008	3.71941E-008	3.42535E-008	2.76255E-008	4.85794E-008	1.06607E-007	0.000000192	3.01894E-007	4.36075E-007	6.01289E-007	8.24741E-007	1.18517E-006	0.000001921	3.75479E-006	8.37064E-006	0.000017433	3.00962E-005	4.84623E-005	7.19717E-005	9.45838E-005	0.000117238	0.000132829	0.000143308	0.000149101	0.000150385	0.000140707	0.000117462	7.31944E-005	4.70913E-005	0.000030578	2.04231E-005	1.42551E-005	1.04004E-005	0.00000784	6.01941E-006	4.63253E-006	3.51939E-006	2.6094E-006	1.86979E-006	0.000001283	8.37293E-007	0.000000516	0.000000296	1.52315E-007	6.37074E-008	1.57931E-008	1.57931E-008
6.61968E-010	5.40986E-009	1.42489E-008	2.63638E-008	4.01549E-008	5.23419E-008	5.80679E-008	5.24861E-008	4.0824E-008	7.04519E-008	1.53741E-007	2.72695E-007	4.21146E-007	5.99302E-007	8.27337E-007	1.17725E-006	1.83553E-006	3.27869E-006	5.54835E-006	1.18857E-005	1.78462E-005	2.84804E-005	4.20533E-005	5.69369E-005	7.08255E-005	8.23759E-005	8.98874E-005	9.70454E-005	0.000100017	9.88497E-005	9.07716E-005	7.73847E-005	5.46441E-005	3.82391E-005	0.00002703	1.96401E-005	1.47684E-005	1.14039E-005	0.000008934	6.99343E-006	5.38654E-006	4.0386E-006	2.92091E-006	2.0195E-006	1.3273E-006	8.25724E-007	4.81888E-007	2.57938E-007	1.19378E-007	4.01732E-008	5.78339E-009
2.80568E-009	1.15313E-008	2.54519E-008	0.000000044	6.47458E-008	8.26033E-008	9.01832E-008	8.01082E-008	5.93319E-008	9.93536E-008	2.17253E-007	3.80944E-007	5.81274E-007	8.28448E-007	1.18517E-006	1.80462E-006	2.94075E-006	4.27918E-006	7.14361E-006	1.17426E-005	1.76361E-005	2.56003E-005	3.48682E-005	4.45203E-005	5.27264E-005	5.91973E-005	6.46954E-005	6.87528E-005	6.86073E-005	6.61757E-005	0.000061936	5.17896E-005	4.19057E-005	0.000033139	2.58606E-005	2.04231E-005	0.000016325	1.31316E-005	1.04975E-005	8.21748E-006	0.000006239	4.55814E-006	3.17553E-006	2.09982E-006	1.31529E-006	7.76527E-007	4.2616E-007	2.09765E-007	8.38543E-008	1.98951E-008	1.98951E-008
9.04834E-010	7.76607E-009	2.19321E-008	4.36497E-008	0.000000072	1.03185E-007	1.29463E-007	1.39457E-007	1.21791E-007	8.43921E-008	1.35127E-007	3.00764E-007	0.000000527	8.10321E-007	1.20094E-006	1.83553E-006	2.82365E-006	3.54987E-006	5.16572E-006	7.83816E-006	0.000011867	1.67616E-005	2.25931E-005	2.89769E-005	3.52473E-005	4.05692E-005	4.52367E-005	4.86717E-005	5.00237E-005	4.92525E-005	4.76618E-005	4.34317E-005	0.00003799	3.40051E-005	3.14936E-005	0.00002703	2.27998E-005	1.90244E-005	1.56258E-005	1.24762E-005	9.61174E-006	7.10276E-006	4.98829E-006	0.000003317	2.08852E-006	1.24256E-006	6.92824E-007	3.54295E-007	1.56694E-007	5.0381E-008	0.000000007
3.78042E-009	1.65367E-008	3.91202E-008	7.27198E-008	0.000000116	0.000000163	2.01867E-007	0.000000215	1.84786E-007	1.18285E-007	1.7839E-007	4.15206E-007	7.46637E-007	1.20507E-006	0.000001921	2.94075E-006	3.33063E-006	4.1297E-006	5.87829E-006	8.45143E-006	1.18193E-005	1.56798E-005	1.99874E-005	2.44546E-005	2.87983E-005	3.27258E-005	3.58939E-005	3.76927E-005	3.83076E-005	3.77872E-005	3.60053E-005	3.37314E-005	3.11416E-005	3.18223E-005	0.000033139	0.000030578	2.69514E-005	2.29664E-005	1.88058E-005	1.47455E-005	1.10436E-005	0.000007826	5.23259E-006	3.30856E-006	1.97859E-006	1.11421E-006	5.83421E-007	2.743E-007	1.04797E-007	2.38264E-008	2.38264E-008
1.15806E-009	1.04035E-008	3.14139E-008	6.69018E-008	1.18628E-007	1.84643E-007	2.55943E-007	3.13776E-007	3.31189E-007	2.81721E-007	1.7315E-007	2.52501E-007	0.000000618	1.17961E-006	2.03834E-006	3.27869E-006	3.54987E-006	3.82621E-006	4.7609E-006	6.59926E-006	8.90047E-006	1.16094E-005	1.46192E-005	1.78582E-005	2.11556E-005	2.44026E-005	2.72347E-005	2.92872E-005	0.000030507	0.000030961	3.05208E-005	2.97861E-005	2.93157E-005	2.92751E-005	3.40051E-005	3.82391E-005	3.68065E-005	3.30915E-005	2.80362E-005	0.000022475	1.71118E-005	0.000012255	8.24231E-006	5.23115E-006	3.13945E-006	1.77849E-006	9.44689E-007	4.61075E-007	0.000000195	0.00000006	8.12518E-009
